dataset,modelo,tipo_feature,config,mae,mape,mse,rmse
saugeenday_dataset,random_forest,lags+intervalo,n=14+w=14,8.936066666666667,14.601023154679854,291.88770286666653,17.084721328329195
saugeenday_dataset,knn,lags+intervalo,n=30+w=30,17.171333333333333,27.336126681593647,791.009533333333,28.124891703495198
saugeenday_dataset,linear_regression,lags+intervalo,n=30+w=30,8.524250658213425,12.629559357047878,292.14373924650045,17.092212824748596
saugeenday_dataset,xgboost,lags+intervalo,n=30+w=30,7.243574612935385,11.214303611294287,179.55419354242878,13.399783339383841
saugeenday_dataset,random_forest,lags+intervalo,n=30+w=30,9.327333333333335,14.761080624601277,349.14152299999995,18.685329084605385
sunspot_dataset_without_missing_values,linear_regression,lags+intervalo,n=7+w=7,2.6588770884184454,18.67026195246453,8.147051217702833,2.854303981306622
sunspot_dataset_without_missing_values,knn,lags+intervalo,n=7+w=7,11.779999999999996,620.0,162.33733333333333,12.741166874871913
sunspot_dataset_without_missing_values,xgboost,lags+intervalo,n=7+w=7,2.3377964019775392,4.884660243988037,6.089652871571173,2.4677222030794255
sunspot_dataset_without_missing_values,random_forest,lags+intervalo,n=7+w=7,2.1053382130015894,5.486633149211572,5.315316895014207,2.3054971036664105
sunspot_dataset_without_missing_values,knn,lags+intervalo,n=14+w=14,6.893333333333332,480.0,73.14666666666666,8.552582455999278
sunspot_dataset_without_missing_values,linear_regression,lags+intervalo,n=14+w=14,2.2717786849639845,4.310440913557301,6.2501245624618225,2.5000249123682394
sunspot_dataset_without_missing_values,xgboost,lags+intervalo,n=14+w=14,2.092223656177521,12.05105185508728,4.728543180783108,2.174521368205681
sunspot_dataset_without_missing_values,random_forest,lags+intervalo,n=14+w=14,1.8071340051915175,19.968395856876732,4.0481179192190035,2.0119935186821563
sunspot_dataset_without_missing_values,knn,lags+intervalo,n=30+w=30,1.96,30.000000000000004,9.730666666666666,3.119401652026662
sunspot_dataset_without_missing_values,linear_regression,lags+intervalo,n=30+w=30,1.5540951665921696,47.39489287377214,3.1361255212469366,1.7709109297892247
sunspot_dataset_without_missing_values,xgboost,lags+intervalo,n=30+w=30,1.7810706456502279,32.285743951797485,3.325860271316795,1.8236941276751413
sunspot_dataset_without_missing_values,random_forest,lags+intervalo,n=30+w=30,1.736611111111111,95.91666666666666,3.7365334259259257,1.9330114914107277
us_births_dataset,linear_regression,lags+intervalo,n=7+w=7,492.8139124895597,4.835126102263258,524922.8934461863,724.5156267784611
us_births_dataset,knn,lags+intervalo,n=7+w=7,461.43999999999994,4.603451010144935,462210.6186666667,679.86073475872
us_births_dataset,xgboost,lags+intervalo,n=7+w=7,413.7507649739583,3.9274015201204646,360676.6750121514,600.5636311101026
us_births_dataset,random_forest,lags+intervalo,n=7+w=7,393.3323333333335,3.8180201123429827,304330.1215300001,551.6612380165931
us_births_dataset,knn,lags+intervalo,n=14+w=14,424.82000000000005,4.241189201175541,379276.084,615.8539469711955
us_births_dataset,linear_regression,lags+intervalo,n=14+w=14,446.43878060284726,4.343526013969646,393570.51913278113,627.3519898213292
us_births_dataset,xgboost,lags+intervalo,n=14+w=14,377.74912109375,3.732494090407692,319864.9401125908,565.5660351476128
us_births_dataset,random_forest,lags+intervalo,n=14+w=14,375.60466666666673,3.7585079194761555,331938.0087133335,576.1406153998636
us_births_dataset,linear_regression,lags+intervalo,n=30+w=30,361.4955902697335,3.558623936636074,322871.59287751716,568.2179096768397
us_births_dataset,knn,lags+intervalo,n=30+w=30,352.20666666666676,3.5100119591337307,350166.8520000001,591.7489771854279
us_births_dataset,xgboost,lags+intervalo,n=30+w=30,368.26311848958335,3.6034837658344747,332878.69593509036,576.9564073091574
us_births_dataset,random_forest,lags+intervalo,n=30+w=30,359.123,3.591319141048044,316379.58147666673,562.4762941463994
bitcoin_dataset_without_missing_values,linear_regression,lags+percentile,n=7+w=7,817.244468668007,2.4578559127792103,1019739.8115542107,1009.8216731454177
bitcoin_dataset_without_missing_values,knn,lags+percentile,n=7+w=7,1309.8933333333332,3.9934255841812405,3006990.4,1734.0675880714684
bitcoin_dataset_without_missing_values,xgboost,lags+percentile,n=7+w=7,1235.9504557291666,3.7334464531825873,2201485.6627803803,1483.7404297182106
bitcoin_dataset_without_missing_values,random_forest,lags+percentile,n=7+w=7,1022.4996666666668,3.1033910560182076,1884444.8441233346,1372.7508310408464
bitcoin_dataset_without_missing_values,linear_regression,lags+percentile,n=14+w=14,855.2901736459737,2.555522022539656,1216280.9880855668,1102.85129917209
bitcoin_dataset_without_missing_values,knn,lags+percentile,n=14+w=14,2033.4133333333339,6.174687845526023,5344561.792000002,2311.8308311812098
bitcoin_dataset_without_missing_values,xgboost,lags+percentile,n=14+w=14,1498.6845703125,4.539632736224932,2787432.09367129,1669.5604492414434
bitcoin_dataset_without_missing_values,random_forest,lags+percentile,n=14+w=14,1080.3866666666668,3.285535125081376,2058992.2463000002,1434.9188988580506
bitcoin_dataset_without_missing_values,linear_regression,lags+percentile,n=30+w=30,843.9456256596841,2.5327613942746328,1349784.2055718089,1161.8021370146505
bitcoin_dataset_without_missing_values,knn,lags+percentile,n=30+w=30,4170.473333333334,12.672047771522726,20726885.36933334,4552.678922275691
bitcoin_dataset_without_missing_values,xgboost,lags+percentile,n=30+w=30,2058.513736979167,6.19642029271391,5385956.955817794,2320.76645869803
bitcoin_dataset_without_missing_values,random_forest,lags+percentile,n=30+w=30,1328.4836666666663,4.04784844614021,2755775.4154566643,1660.052835140094
saugeenday_dataset,linear_regression,lags+percentile,n=7+w=7,8.353565834373281,11.84874117808342,297.97968583012045,17.262088107471833
saugeenday_dataset,knn,lags+percentile,n=7+w=7,9.644,15.204918318435809,282.8922933333334,16.8194022882305
saugeenday_dataset,xgboost,lags+percentile,n=7+w=7,8.38174472808838,12.752072822234942,257.42111499236614,16.044348381669046
saugeenday_dataset,random_forest,lags+percentile,n=7+w=7,8.63356838498767,12.844571683505576,325.3539754625483,18.03757121850246
saugeenday_dataset,knn,lags+percentile,n=14+w=14,10.371333333333332,18.814584347830163,290.02001333333334,17.02997396748842
saugeenday_dataset,linear_regression,lags+percentile,n=14+w=14,8.529728675715377,12.519787665465177,292.7103338414216,17.108779437511654
saugeenday_dataset,xgboost,lags+percentile,n=14+w=14,7.312051696777345,11.67193859942881,184.52724687012204,13.584080641328732
saugeenday_dataset,random_forest,lags+percentile,n=14+w=14,9.34348152958153,15.444846190762037,314.7451815460212,17.74105920022875
saugeenday_dataset,knn,lags+percentile,n=30+w=30,17.52733333333333,27.382980121116525,849.2894266666668,29.142570694203812
saugeenday_dataset,linear_regression,lags+percentile,n=30+w=30,8.628597362453604,12.794975599778628,294.77916477811544,17.169134071877806
saugeenday_dataset,xgboost,lags+percentile,n=30+w=30,6.662506446838379,10.818004890836633,176.157981674886,13.272451984275023
saugeenday_dataset,random_forest,lags+percentile,n=30+w=30,9.045344444444437,14.69656980285278,304.55056380370354,17.451377132011775
sunspot_dataset_without_missing_values,linear_regression,lags+percentile,n=7+w=7,2.658412548986206,18.727057664094104,8.134663626107672,2.8521331711734064
sunspot_dataset_without_missing_values,knn,lags+percentile,n=7+w=7,11.866666666666664,620.0,163.0773333333333,12.77017358274089
sunspot_dataset_without_missing_values,xgboost,lags+percentile,n=7+w=7,2.3487572193145754,6.6213250160217285,6.057445165081878,2.4611877549431043
sunspot_dataset_without_missing_values,random_forest,lags+percentile,n=7+w=7,2.0121792271531294,5.486633149211572,4.64263359763881,2.15467714464112
sunspot_dataset_without_missing_values,knn,lags+percentile,n=14+w=14,6.793333333333332,480.0,72.86266666666666,8.535963136440238
sunspot_dataset_without_missing_values,linear_regression,lags+percentile,n=14+w=14,2.230321241632521,5.232333770578634,6.092365261625375,2.468271715517839
sunspot_dataset_without_missing_values,xgboost,lags+percentile,n=14+w=14,2.040258264541626,12.555932998657227,4.463979648066224,2.112813207092909
sunspot_dataset_without_missing_values,random_forest,lags+percentile,n=14+w=14,1.8596832656532778,19.968395856876732,4.220612267982935,2.0544128767078287
sunspot_dataset_without_missing_values,knn,lags+percentile,n=30+w=30,1.6866666666666665,30.000000000000004,8.481333333333334,2.9122728809871736
sunspot_dataset_without_missing_values,linear_regression,lags+percentile,n=30+w=30,1.7162913957526416,42.142444152927496,3.696067984397297,1.9225160556929808
sunspot_dataset_without_missing_values,xgboost,lags+percentile,n=30+w=30,1.689847226937612,32.286542654037476,2.9713636295906785,1.723764377631316
sunspot_dataset_without_missing_values,random_forest,lags+percentile,n=30+w=30,1.4186321421293877,84.44821319408197,3.203930009488974,1.7899525159872187
us_births_dataset,linear_regression,lags+percentile,n=7+w=7,480.51137399414887,4.714664272079118,491428.53761579,701.0196413908743
us_births_dataset,knn,lags+percentile,n=7+w=7,484.20666666666676,4.81572271777433,495643.23866666673,704.0193453781413
us_births_dataset,xgboost,lags+percentile,n=7+w=7,417.62708333333336,4.023799790255357,392130.2994481405,626.2030816341776
us_births_dataset,random_forest,lags+percentile,n=7+w=7,418.9546666666667,4.04533058340024,371168.01105333335,609.2355956880174
us_births_dataset,knn,lags+percentile,n=14+w=14,425.8333333333334,4.231985325608198,380207.316,616.6095328487876
us_births_dataset,linear_regression,lags+percentile,n=14+w=14,441.8826627236622,4.338534977372996,381484.0498409428,617.6439507037552
us_births_dataset,xgboost,lags+percentile,n=14+w=14,355.15029296875,3.537301831293429,297938.82513634366,545.8377278425738
us_births_dataset,random_forest,lags+percentile,n=14+w=14,355.60066666666677,3.5314001283141683,297278.0344333333,545.2320922628577
us_births_dataset,linear_regression,lags+percentile,n=30+w=30,354.5212493078805,3.5176061169918484,304715.12765638775,552.0100793068798
us_births_dataset,knn,lags+percentile,n=30+w=30,362.6133333333334,3.6055683434056367,363498.6773333332,602.9085148953639
us_births_dataset,xgboost,lags+percentile,n=30+w=30,337.59736328125,3.3610078881611027,306756.0729420662,553.8556426922688
us_births_dataset,random_forest,lags+percentile,n=30+w=30,362.79966666666667,3.6150086341374683,324150.77500333317,569.3424057659267
australian_electricity_demand_dataset,linear_regression,lags+intervalo,n=7+w=7,58.950983010036396,0.9450385423367633,6071.857343269784,77.92212358034003
australian_electricity_demand_dataset,knn,lags+intervalo,n=7+w=7,49.93097266059518,0.776595638026379,4659.7220243757365,68.26215660507465
australian_electricity_demand_dataset,xgboost,lags+intervalo,n=7+w=7,50.688007928664426,0.790798468536277,4329.722893973521,65.80062989040091
australian_electricity_demand_dataset,random_forest,lags+intervalo,n=7+w=7,47.891962209834944,0.736415434750913,4191.505383138648,64.7418364208079
australian_electricity_demand_dataset,linear_regression,lags+intervalo,n=14+w=14,60.1211797482808,0.9664811164054155,6028.644831245811,77.64434835353961
australian_electricity_demand_dataset,knn,lags+intervalo,n=14+w=14,56.652916214130926,0.8768370052092694,5784.658716287586,76.05694390578408
australian_electricity_demand_dataset,xgboost,lags+intervalo,n=14+w=14,51.79169622795756,0.8201512135563209,4405.913013866216,66.37705186181604
australian_electricity_demand_dataset,random_forest,lags+intervalo,n=14+w=14,44.17277252895525,0.6789996986034164,3736.558482166582,61.127395512704304
australian_electricity_demand_dataset,linear_regression,lags+intervalo,n=30+w=30,55.37535367120303,0.8828129895765252,5209.497394993041,72.1768480538811
australian_electricity_demand_dataset,knn,lags+intervalo,n=30+w=30,69.7130341840351,1.0988890992963931,8289.956724356038,91.0491994712531
australian_electricity_demand_dataset,xgboost,lags+intervalo,n=30+w=30,45.415192132068434,0.725597571998006,3350.8781633176673,57.88677019248584
australian_electricity_demand_dataset,random_forest,lags+intervalo,n=30+w=30,36.192679980564264,0.5640270378537537,2395.576769947269,48.944629633364976
australian_electricity_demand_dataset,linear_regression,lags+percentile,n=7+w=7,58.430965607728986,0.9400663682058744,5672.350609012594,75.31500918815979
australian_electricity_demand_dataset,knn,lags+percentile,n=7+w=7,51.39840201011485,0.7973476225351446,4961.489229947262,70.43783947529383
australian_electricity_demand_dataset,xgboost,lags+percentile,n=7+w=7,50.25183045070681,0.7848891566014001,4258.681347018732,65.25857297718616
australian_electricity_demand_dataset,random_forest,lags+percentile,n=7+w=7,48.20101894422322,0.7419569146069388,4141.470786815172,64.35426005180365
australian_electricity_demand_dataset,linear_regression,lags+percentile,n=14+w=14,61.25535462537261,0.9926484990329195,6232.587765912399,78.9467400588042
australian_electricity_demand_dataset,knn,lags+percentile,n=14+w=14,61.36589367861251,0.9488197023125113,6993.892084873897,83.62949291293053
australian_electricity_demand_dataset,xgboost,lags+percentile,n=14+w=14,51.49303222972468,0.8124078857228162,4367.087349933035,66.08394169488557
australian_electricity_demand_dataset,random_forest,lags+percentile,n=14+w=14,43.99580286219337,0.6757982783657639,3586.149288169153,59.88446616752255
australian_electricity_demand_dataset,linear_regression,lags+percentile,n=30+w=30,56.693537478131326,0.9070111080234524,5349.719587498631,73.14177730612397
australian_electricity_demand_dataset,knn,lags+percentile,n=30+w=30,75.05170057809107,1.1845910735850795,9404.445633487232,96.97652104240093
australian_electricity_demand_dataset,xgboost,lags+percentile,n=30+w=30,45.356686395647294,0.7294080233872218,3345.2607209760936,57.838228888651955
australian_electricity_demand_dataset,random_forest,lags+percentile,n=30+w=30,36.42315935254877,0.5668499904984012,2401.7839610680494,49.007998949845415
